,domain_name,number_of_answers,response_code,time
1255,solpeeling.com,1,0,284.574951171875
1256,twincitiesgasprices.com,0,4,
1257,viceincomics.com,1,0,813.380126953125
1258,marshallmemo.com,2,0,311.395751953125
1259,opovoo.com,0,4,
1260,hdpics.co,0,0,176.30615234375
1261,quotaguard.com,3,0,302.0400390625
1262,gastarbajteri.com,0,0,178.491943359375
1263,danielco.com.hk,0,0,161.448974609375
1264,internal.org,1,0,579.521240234375
1265,matrixdata.es,0,0,295.5869140625
1266,009090.com,0,4,
1267,07668.com,1,0,571.7001953125
1268,lakesidelink.com,0,0,177.133056640625
1269,admin.by,0,0,401.5888671875
1270,bruderleichtfuss.com,0,4,
1271,kurshi.lv,1,0,879.22509765625
1272,echo360.net,8,0,77.812744140625
1273,tempauto.su,0,0,264.81689453125
1274,globysonline.com,5,0,195.4189453125
1275,mdig.fr,0,0,222.545166015625
1276,tannerite.com,1,0,460.259033203125
1277,herbalife.pt,0,0,407.8369140625
1278,uds-net.co.jp,0,0,384.010986328125
1279,nuruliman.ru,0,4,
1280,bilisimruzgari.com,0,4,
1281,afbeeldinguploaden.nl,0,0,35.50634765625
1282,wwiiimpressions.com,0,4,
1283,artistsandart.org,0,0,307.315673828125
1284,berlys.es,0,0,306.195068359375
1285,plantandflowerinfo.com,1,0,445.55712890625
1286,imrussia.org,0,0,156.484130859375
1287,haustechnikverstehen.de,1,0,538.27294921875
1288,qaronline.org,0,0,601.895751953125
1289,pukkainc.com,1,0,306.387939453125
1290,mikamar.net,1,0,333.9951171875
1291,riverraftinginrishikesh.com,0,4,
1292,koweziu.edu.pl,0,0,470.712158203125
1293,plantlife.org.uk,0,0,43.95703125
1294,networkhealth.com,0,0,20.256103515625
1295,sumava.net,0,0,286.22802734375
1296,bizminer.com,2,0,171.64990234375
1297,kraftwerkmuenchen.de,0,0,492.76220703125
1298,wasumasyo.com,0,0,304.290771484375
1299,medigames.com,0,0,21.168212890625
1300,paycartpro.com,2,0,357.929931640625
1301,ospgaworzyce.pl,0,0,468.944091796875
1302,nhsd.org,0,0,147.57568359375
1303,rainworx.com,1,0,526.070068359375
1304,unofficialcardboard.com,0,4,
1305,wydpt.com,1,0,323.0068359375
1306,arriba-erlebnisbad.de,1,0,482.033935546875
1307,xichen.com.mx,0,0,164.116943359375
1308,economics.kiev.ua,0,0,388.73291015625
1309,free-engineering-books.com,0,4,
1310,hiroshimafuchu-aeonmall.com,0,0,173.654052734375
1311,happyhomes.se,2,0,319.809326171875
1312,glatt.com,0,0,286.320556640625
1313,boiler.ua,0,0,408.093994140625
1314,fizcult.by,0,0,377.918212890625
1315,sapkabereatki.com,1,0,665.010009765625
1316,seasonwithspice.com,2,0,187.802001953125
1317,researchnreports.com,0,4,
1318,yokohama-web.net,0,0,337.40283203125
1319,notitie.me,0,0,139.43896484375
1320,colocate.com.sv,0,0,254.926025390625
1321,sbtjapan.co.jp,1,0,513.56005859375
1322,lonestarlearning.com,0,4,
1323,awcda.ca,0,0,20.34326171875
1324,londonpopups.com,0,4,
1325,ia.gov.ae,0,0,409.77880859375
1326,kapitan5o.tumblr.com,2,0,189.5908203125
1327,mt.uz,1,0,663.01806640625
1328,karupsmix.com,2,0,53.4140625
1329,reabit.org.ua,0,0,502.289794921875
1330,unikmetal.ru,0,0,496.90625
1331,mombu.com,1,0,382.71533203125
1332,ecbb.jp,0,0,495.18798828125
1333,pierrelechelle.com,0,0,182.4169921875
1334,ctsys.com,1,0,41.30029296875
1335,itulip.com,1,0,524.694091796875
1336,tonarineko.com,0,0,285.762939453125
1337,navi-gator.online,0,0,31.8759765625
1338,mybayshore.ca,1,0,234.5400390625
1339,bistro-express.co.uk,0,0,41.792236328125
1340,starmagichealing.com,0,4,
1341,hungys.xyz,0,0,36.590087890625
1342,rupkatha.com,0,0,334.228271484375
1343,baainbw.de,1,0,668.284912109375
1344,world-of-pizza.de,0,0,166.099365234375
1345,takelink.ru,0,4,
1346,fiui.org,0,0,453.770751953125
1347,ijuyyasostory.blogspot.com,0,4,
1348,garmentdistrict.nyc,0,0,191.465087890625
1349,toko.edu.tw,1,0,570.69091796875
1350,wwszip.pl,1,0,665.96484375
1351,modelmodelhair.com,0,4,
1352,hameleon-market.ru,0,0,383.862060546875
1353,chinesetodays.org,0,0,338.0498046875
1354,gazetaderosario.com.br,1,0,644.40380859375
1355,slyyebh120.com,1,0,467.036865234375
1356,tianyantong.site,0,0,21.3623046875
1357,inboundcommerce.com.br,1,0,512.35498046875
1358,swypcard.com,2,0,193.77685546875
1359,moralsensetest.com,1,0,319.016845703125
1360,xubuntu-ru.net,0,0,285.95361328125
1361,qualidea.jp,0,0,261.76318359375
1362,sydneypoolstoday.com,0,0,287.8837890625
1363,secop.com,0,0,348.60791015625
1364,agiv.be,1,0,470.29150390625
1365,guytrefler.com,0,0,19.318115234375
1366,fivestargulfrentals.com,0,4,
1367,petiteteenagergalleries.com,0,4,
1368,arctic-news.blogspot.com,0,4,
1369,araon.by,0,0,235.072021484375
1370,iesjovellanos.com,1,0,322.22900390625
1371,programmkino-ost.de,1,0,679.947021484375
1372,fundyoursuccess.com,0,4,
1373,islamosetia.ru,0,4,
1374,mindd.org,0,0,135.63427734375
1375,prokomp.ru,0,4,
1376,dixim.net,1,0,77.084716796875
1377,lib-rary.com,0,4,
1378,jaguarclubpoland.net,0,4,
1379,comicstores.es,0,0,316.012939453125
1380,mine.tech,0,0,175.27587890625
1381,my2110.ru,0,0,613.376708984375
1382,nks.kent.sch.uk,0,0,183.352783203125
1383,porno-33.com,0,2,1801.549560546875
1384,starpbridis.lv,0,4,
1385,saturdayblitz.com,4,0,383.35205078125
1386,findtutorsnearme.com,0,0,174.06689453125
1387,the-butcher-x.tumblr.com,0,4,
1388,alexandras.gr,1,0,936.697021484375
1389,baibaoyun.com,0,4,
1390,centrum.tmall.com,0,4,
1391,cma-cgm.co.kr,1,0,670.844970703125
1392,spot-a-shop.fr,0,0,186.05712890625
1393,in4wp.ru,1,0,660.9716796875
1394,amautaspanish.com,0,0,19.4091796875
1395,thehealthstore.ie,0,0,340.251953125
1396,kaiscissors.com,1,0,356.72802734375
1397,transfond.ro,1,0,682.52490234375
1398,rcra.ca,0,0,32.090087890625
1399,finallygrowinup.de,0,0,167.703857421875
1400,chikahyou.com,0,0,179.9931640625
1401,esseninternational.com,0,0,174.726318359375
1402,seo-london.org,0,0,147.435791015625
1403,interelgroup.com,1,0,37.36181640625
1404,retirementmillionairedaily.com,2,0,296.56298828125
1405,jobapplicationreview.com,0,4,
1406,myalphawallet.gr,1,0,413.833251953125
1407,ntrepidcorp.com,0,4,
1408,meuresultado.com.br,0,0,342.383056640625
1409,tomar.sk,1,0,493.7646484375
1410,zeroempathy.net,0,0,21.235107421875
1411,jpjkpptest.com,2,0,37.67919921875
1412,mrpoecrafthyde.com,0,4,
1413,stellajoff.ru,0,0,387.01220703125
1414,grandavenue.com,1,0,241.53125
1415,dabrigdeals.com,0,0,288.225830078125
1416,futurist.se,0,0,37.110107421875
1417,quickaccesspopup.com,1,0,388.574951171875
1418,wapzeek.com,0,4,
1419,zaojuzi.com,0,0,149.57763671875
1420,nkhagahi.com,12,0,558.474853515625
1421,optimus01.co.za,0,0,686.462890625
1422,wideshop.pl,0,0,223.43408203125
1423,juniane.fr,0,0,418.84130859375
1424,celular.pro.br,0,0,343.643310546875
1425,blueantmedia.ca,0,0,240.080810546875
1426,heino-cykler.dk,0,0,310.742919921875
1427,unicons.vn,0,0,451.72998046875
1428,frufruta.com.br,0,0,352.572998046875
1429,intp.org,0,0,133.45263671875
1430,iu.be,0,0,220.779052734375
1431,napsronline.org,0,0,140.69677734375
1432,baharanschool.com,1,0,337.258056640625
1433,www.ac,0,0,341.695068359375
1434,yijia.com,1,0,169.953125
1435,zasyaz.com,1,0,518.864990234375
1436,dontlinkthis.net,0,0,21.2392578125
1437,nitijoublog.net,0,0,147.931396484375
1438,marine.cz,0,0,382.19921875
1439,bobobobo.wordpress.com,0,4,
1440,seikathuhogomanabou.com,0,0,177.58203125
1441,askbaz.wordpress.com,2,0,372.0830078125
1442,paradisoescape.com,0,4,
1443,yung.cloud,0,0,301.640869140625
1444,8mundo.com,1,0,198.07177734375
1445,banjobrothers.com,0,4,
1446,pneumaticaddict.com,0,4,
1447,roadtogaminglinks.blogspot.in,0,0,34.6240234375
1448,materialarchiv.ch,0,0,234.768798828125
1449,sureapp.com,2,0,433.90185546875
1450,mundialdownload.wordpress.com,0,4,
1451,xsucht.com,2,0,190.880126953125
1452,webcom.com.mx,0,0,190.19873046875
1453,mlanet.org,2,0,548.87158203125
1454,juegosdelogica.net,0,4,
1455,lfsturkmods.blogspot.com,0,4,
1456,tcorolla.net,0,0,277.351806640625
1457,choeur-en-fete.com,0,4,
1458,megalesbianporn.com,0,4,
1459,meteorete.it,1,0,593.625
1460,happyhealthyco.com,0,4,
1461,mental.ge,0,0,524.968994140625
1462,rang247.com,0,0,177.986328125
1463,salesgeneration.ru,0,0,350.39453125
1464,senatus.net,0,0,23.099853515625
1465,vistasystem.com,0,4,
1466,underspy.org,0,0,152.412841796875
1467,soundocean.co.kr,0,0,231.729736328125
1468,lcatherina.wordpress.com,0,4,
1469,rinonline.it,1,0,617.169921875
1470,ahisd.net,0,0,31.635986328125
1471,librarius.com,0,0,148.7109375
1472,vacaville.ca.us,0,0,189.457763671875
1473,dsb.edu.in,0,0,31.84619140625
1474,kolbuszowa.pl,1,0,731.01171875
1475,kophyoit.blogspot.com,0,4,
1476,sgstyleblog.com,1,0,221.73388671875
1477,novinlib.com,1,0,317.60791015625
1478,shuerke.tmall.com,0,4,
1479,tacklebawks.tumblr.com,0,4,
1480,umucyo.gov.rw,0,4,
1481,karibauer.com,0,0,1442.911865234375
1482,minisuka.tv,0,0,42.812255859375
1483,puffbbw.com,1,0,470.390869140625
1484,mycertifiedservice.ca,0,0,21.956298828125
1485,curveonline.co.uk,0,0,33.60205078125
1486,newsofstjohn.com,2,0,312.38720703125
1487,fiction-food.com,0,4,
1488,innoobec.com,2,0,402.27099609375
1489,amfellow.org,0,0,149.773193359375
1490,daehansinbo.com,1,0,552.563232421875
1491,jack35.wordpress.com,0,4,
1492,and-omron.ru,0,0,613.352294921875
1493,coleggwent.ac.uk,0,0,30.15478515625
1494,berlinasportivo.com,1,0,470.47802734375
1495,clawdaddysnyc.com,4,0,297.642822265625
1496,lichcraft.com,0,0,295.763427734375
1497,stationsbp.fr,0,0,315.203369140625
1498,pasteldajane.com.br,1,0,626.4169921875
1499,blocksixanalytics.com,0,4,
1500,mac-interreg.org,0,0,634.0439453125
1501,webdicio.com,4,0,315.514404296875
1502,moaser.ir,0,0,327.35693359375
1503,autoprivet.ru,0,0,351.38916015625
1504,proxyweb.net,0,4,
1505,peptidesuk.com,0,4,
1506,wearekiss.com,0,0,21.9208984375
1507,husataproom.com,0,0,148.559814453125
1508,gmbshair.com,2,0,238.0244140625
1509,biografiacorta.blogspot.com.ar,0,0,410.68310546875
1510,dd24.net,0,4,
1511,tozaifx.com,0,0,32.97216796875
1512,bebes-avenue.com,0,4,
1513,diarioriostrense.blogspot.com.br,0,0,418.51416015625
1514,7-eleven.co.kr,0,0,540.783935546875
1515,caravan-web.gr,0,0,58.919189453125
1516,habertrendi.com,1,0,504.74755859375
1517,molitvy-bogu.ru,0,0,626.7822265625
1518,oise.com,1,0,391.339111328125
1519,ubiwhere.com,1,0,250.22900390625
1520,toon-ocean.com,1,0,152.818359375
1521,zeekeeinteractive.com,0,4,
1522,aviationenglish.club,0,0,190.7548828125
1523,finakom.de,0,0,176.05126953125
1524,megaitaliamedia.com,1,0,434.27001953125
1525,professorfink.com,0,4,
1526,clag.es,0,0,340.22412109375
1527,coreldrawtips.com,1,0,513.64208984375
1528,shepherdchurch.com,0,4,
1529,reqexperts.com,1,0,312.004150390625
1530,lwxs99.com,1,0,494.256103515625
1531,creamermedia.co.za,0,0,344.200927734375
1532,yota-store.ru,0,4,
1533,fargerike.no,0,0,226.1953125
1534,siakkab.go.id,0,0,431.988037109375
1535,aptrongurgaon.in,0,0,33.60400390625
1536,productoilicito2.blogspot.co.uk,0,0,297.906982421875
1537,evercondo.com,2,0,50.02392578125
1538,apex.world,0,0,134.853759765625
1539,naderarmian.persianblog.ir,1,0,720.021728515625
1540,robin-wood.co.uk,0,0,167.467041015625
1541,pachimax.xyz,0,3,133.93115234375
1542,onethinginafrenchday.podbean.com,0,4,
1543,bisquetsobregon.com,0,4,
1544,spsingla.com,0,4,
1545,nagasakipeace.jp,0,0,314.3681640625
1546,kinope.sk,1,0,483.276123046875
1547,centurionrunning.com,0,4,
1548,voyaldoc.com,0,0,150.194091796875
1549,trakyagumruk.gov.tr,0,0,414.01318359375
1550,bangedchickas.com,1,0,642.3251953125
1551,lapoesiaelospirito.wordpress.com,0,4,
1552,urbanministry.org,0,0,290.548828125
1553,bazarreza.ir,0,0,509.703857421875
1554,azeroprint.com,0,0,22.894287109375
1555,dadegan.ir,0,0,438.352294921875
1556,halkidikinews.gr,0,0,70.494873046875
1557,anlx.net,0,4,
1558,atv.org.vn,0,0,72.489013671875
1559,driversamsungbr.blogspot.com.br,0,0,593.12890625
1560,karkonosze.pl,0,0,326.901123046875
1561,oltv.ru,0,4,
1562,cybersvbr.com,2,0,39.4609375
1563,rockymountainwesty.com,0,4,
1564,deccancollegeofmedicalsciences.com,0,4,
1565,ivcelarstvi.cz,1,0,748.109130859375
1566,chado.com.tr,0,0,511.615966796875
1567,teihensikaku.com,0,0,31.744140625
1568,lucyelizabeth.tumblr.com,0,4,
1569,pezop.com,3,0,241.808837890625
1570,gusp.org,0,0,136.76708984375
1571,ankiya.info,0,0,340.55859375
1572,soperth.com.au,0,4,
1573,asbworks.com,0,4,
1574,ewathiq.com,1,0,417.43896484375
1575,betflicks.com,1,0,42.202880859375
1576,foment.com,1,0,554.669921875
1577,polesno.com,0,4,
1578,minauri.com,0,4,
1579,ashenatech.com,1,0,42.618896484375
1580,raskraski-dlya-malchikov.ru,0,0,482.386962890625
1581,designjob.co.kr,0,0,514.205322265625
1582,wasd.jp,1,0,400.708984375
1583,mccainindia.com,0,0,174.078369140625
1584,stgermain.fr,0,0,35.26611328125
1585,stella-polaris.dk,0,0,322.502197265625
1586,giftwithlove.net,0,0,343.063232421875
1587,nextsportstar.com,0,0,303.98388671875
1588,realguys83.tumblr.com,2,0,189.303955078125
1589,cpma.it,0,0,306.7060546875
1590,plumchoice.com,4,0,29.35888671875
1591,osmiowater.co.uk,0,0,422.7548828125
1592,lazaloshop.com,0,0,295.4501953125
1593,carouselbuffet.com.sg,0,4,
1594,mobilkamu.com,2,0,334.93896484375
1595,axiscades.com,0,0,338.912841796875
1596,asalmasood.ir,0,0,440.546142578125
1597,omron.ru,0,0,308.47802734375
1598,manuolog.ru,0,4,
1599,humansite.net,1,0,349.77392578125
1600,mylene.be,0,0,421.427001953125
1601,zhaoxunlei.cn,0,0,185.89599609375
1602,xe-buyt.com,2,0,49.998046875
1603,customco.com,1,0,564.14794921875
1604,rizkallaco.com,0,0,293.0361328125
1605,agaram.in,0,0,46.90185546875
1606,tojeto.info,0,0,133.0439453125
1607,targetinginspector.com,0,4,
1608,torandj.co,0,0,135.31982421875
1609,clipartbro.com,1,0,553.033935546875
1610,rad-lager.de,0,0,167.343994140625
1611,volvocars.be,0,0,178.473876953125
1612,mylocalreviewsite.com,0,4,
1613,gamerun.org,0,0,136.676025390625
1614,kelloggs.tmall.com,0,4,
1615,madcityoutdoor.com,0,4,
1616,escrivaobras.org,0,0,279.3515625
1617,ntoultimate.com.br,0,0,411.7119140625
1618,demotyvacijos.lt,0,0,312.711669921875
1619,mountcart.com,2,0,450.317138671875
1620,englishnumber.com,0,0,342.3017578125
1621,chefs-academy.com,1,0,384.3427734375
1622,respondcms.com,4,0,441.061279296875
1623,vendimob.pl,0,0,168.037109375
1624,abhyudayabank.in,0,0,210.312744140625
1625,azoffroading.com,0,4,
1626,littersf.com,1,0,493.574951171875
1627,pasekandpaul.com,0,4,
1628,balletnews.info,0,0,136.7890625
1629,fontanes.eu,0,4,
1630,seidonet.com,1,0,750.3623046875
1631,sgmeet.com,1,0,278.7158203125
1632,yavilevich.com,1,0,40.744140625
1633,teamventure.org,0,0,144.01025390625
1634,renthome.ru,0,0,362.406005859375
1635,spellenhuis.nl,0,0,181.921142578125
1636,ghadimiya.rozblog.com,1,0,195.946044921875
1637,shez-a-bitch.tumblr.com,0,4,
1638,ccidgroup.com,1,0,604.30517578125
1639,fondani.it,0,0,313.5830078125
1640,imgsoo.net,1,0,582.93212890625
1641,3kiwi.pl,0,0,175.494140625
1642,libreriaisef.com.mx,1,0,386.28125
1643,fotkica.com,1,0,368.292724609375
1644,pakanbazr.com,1,0,350.072021484375
1645,routers.in.ua,0,0,246.549072265625
1646,sysklive.com,0,0,19.8232421875
1647,firstproinc.com,1,0,241.56298828125
1648,bhushanpowersteel.com,0,4,
1649,smestaj.me,0,0,139.797119140625
1650,studiotheatre.sharepoint.com,0,0,782.826904296875
1651,sellmycar-wecometoyou.co.uk,0,0,33.18505859375
1652,ultimatemetart.com,0,4,
1653,whiskyandtinder.com,0,4,
1654,dotapod.com,2,0,200.951904296875
1655,cellclinic.ca,0,0,32.08984375
1656,ophirpalmon.com,1,0,373.587890625
1657,flusskreuzfahrtberater.de,0,0,372.56103515625
1658,jmhdezhdez.com,1,0,475.935791015625
1659,esperanzafelina.com,0,4,
1660,online-fizetes-magyarul.info,0,0,134.973876953125
1661,employeesonlynyc.com,0,4,
1662,hot8brassband.com,1,0,30.4619140625
1663,seevividly.com,1,0,292.097900390625
1664,liveindia18.com,2,0,37.77099609375
1665,podya.com,0,4,
1666,tenvinilo.mx,0,0,398.89697265625
1667,raymondcustomtailoring.com,1,0,338.196044921875
1668,passportes.com,0,4,
1669,jobwonk.com,0,0,173.971923828125
1670,tabulo.nl,0,0,21.13427734375
1671,kgpbz.ru,0,4,
1672,burdickchocolate.com,2,0,572.590087890625
1673,piplz.ru,0,0,370.6357421875
1674,beetouched.com,1,0,327.73095703125
1675,jestov.net,1,0,320.10302734375
1676,davidickestore.com,0,4,
1677,powr-flite.com,4,0,441.1669921875
1678,ymasr.com,1,0,332.20654296875
1679,nmslabs.com,1,0,598.538818359375
1680,mediacentershop.nl,0,0,21.669921875
1681,thelastmailer.com,1,0,258.72802734375
1682,productjack.com,0,0,21.040283203125
1683,fuckbookhookups.com,0,4,
1684,tukios.com,1,0,430.90380859375
1685,uxofvr.com,2,0,39.930908203125
1686,anintran.com,1,0,188.48388671875
1687,christiansfitnessfactory.com,0,4,
1688,volcano-club.com,2,0,36.194091796875
1689,elbrusworldrace.com,0,4,
1690,stodnevka.ru,0,4,
1691,vivienne.com.ua,0,0,1204.327880859375
1692,cip-service.com,0,0,338.5634765625
1693,pixvi.net,0,0,149.497802734375
1694,myteentv.com,1,0,299.878662109375
1695,end.de,1,0,500.7138671875
1696,alertline.com,1,0,436.7548828125
1697,farline.net,1,0,601.577880859375
1698,a-ocp.org,0,0,153.034423828125
1699,upsmoments.tumblr.com,0,4,
1700,aofsinav.org,0,0,137.298828125
1701,rockymountaincockerrescue.org,0,0,294.010009765625
1702,panmais.com.br,0,0,463.7880859375
1703,b4umedia.in,0,0,30.394775390625
1704,usdbriefs.com,1,0,326.018798828125
1705,capitris.hu,0,0,318.756103515625
1706,rediscoverthe80s.com,0,4,
1707,iluv.com,1,0,363.519775390625
1708,in4mo.net,1,0,573.866455078125
1709,mapskachat.ru,0,0,374.757080078125
1710,gobehindthescenery.com.au,0,0,31.85595703125
1711,hungchun.com,1,0,164.26611328125
1712,balluun.com,2,0,174.981689453125
1713,160m.net,0,0,172.958984375
1714,huiyouke.com,0,0,292.671142578125
1715,doujinshis-pdb.blogspot.com.es,0,0,382.163818359375
1716,cross-currents.com,0,4,
1717,feeder.ro,0,4,
1718,mayora.com,1,0,246.260986328125
1719,semparuthi.com,2,0,42.273681640625
1720,mediusa.com,0,0,31.9599609375
1721,genzel.ca,0,0,189.9521484375
1722,deliciousbaby.com,0,4,
1723,talleres.me,0,0,283.465087890625
1724,steel4alivin.com,1,0,442.8251953125
1725,ip911.ru,0,4,
1726,byuanov-ed.ru,0,4,
1727,tommaitland.net,0,0,34.066162109375
1728,bitcoinvanitygen.com,0,4,
1729,millicumhuriyet.com,1,0,579.177001953125
1730,tinyatdragon.com,0,4,
1731,logizard.co.jp,1,0,364.912109375
1732,packtowl.com,3,0,190.173828125
1733,lutherlevy.com,1,0,541.0478515625
1734,scn4u.com,1,0,192.39111328125
1735,bundysoft.com,0,4,
1736,kadinlopedi.com,1,0,334.3330078125
1737,sckg.com,0,0,339.93701171875
1738,seo-aspirant.ru,0,0,308.187255859375
1739,nikkenlatam.com,0,4,
1740,skiwelt.at,0,0,358.544921875
1741,biti.org.ru,0,0,468.849853515625
1742,subsurfwiki.org,0,0,145.09716796875
1743,littlelimpstiff14u2.tumblr.com,2,0,296.18701171875
1744,trendme.net,0,0,290.634033203125
1745,thetastycravings.com,0,4,
1746,massandrashop.ru,0,0,533.44970703125
1747,regosearch.com,0,0,37.43505859375
1748,gonesh.com,3,0,296.11474609375
1749,worldcretornica.com,0,4,
1750,blundells.com,0,0,32.875244140625
1751,salamanca-university.org,0,0,138.2119140625
1752,talkingtables.co.uk,0,0,35.30712890625
1753,hrscene.com,0,0,276.101806640625
1754,malayalamlyricss.blogspot.in,0,0,326.383056640625
1755,fatbirder.com,0,4,
1756,mazdapartswebstore.com,0,4,
1757,eletej.com,1,0,532.027099609375
1758,collegefootballplayoff.com,0,4,
1759,nagasawa-clinic.jp,0,0,433.865966796875
1760,benjifarmer.com,1,0,172.77587890625
1761,cubalan.com,0,4,
1762,etecnico.com.br,0,3,431.06298828125
1763,freetradingalerts.com,0,4,
1764,landrover.sk,0,0,323.123046875
1765,simulinkpaper.com,1,0,191.987060546875
1766,juegacarros.com,2,0,39.356201171875
1767,next.om,0,0,190.7861328125
1768,maestrasjardineras2014.blogspot.com.ar,0,0,420.183837890625
1769,ebey.com,0,4,
1770,winusb.net,0,0,34.85009765625
1771,urbanaillinois.us,0,0,35.023193359375
1772,iea-ras.ru,1,0,775.062255859375
1773,teatrarmii.ru,1,0,714.576904296875
1774,consvi.it,0,0,553.81689453125
1775,emesa.com,0,0,338.43603515625
1776,namu-ro.com,0,0,287.863037109375
1777,tsunagaru.biz,0,0,44.402099609375
1778,vivoboty.cz,0,0,301.10888671875
1779,benchmarkhq.ru,1,0,756.159912109375
1780,powerhousebooks.com,0,4,
1781,prescripciondeejercicio.com,0,4,
1782,cie.com.mx,1,0,711.623046875
1783,nieuwsgrazer.nl,1,0,609.917236328125
1784,venmar.ca,0,0,21.22314453125
1785,7ya-market.ru,0,4,
1786,comic-store.ru,1,0,689.212890625
1787,huilanyujia.com,1,0,349.947998046875
1788,vespaforum.com,0,0,290.377197265625
1789,underthetoe.com,9,0,636.59326171875
1790,ghiorzi.org,0,0,133.671875
1791,healthfullyeverafter.co,0,0,183.592041015625
1792,webnet77.net,0,4,
1793,mckenziesfoods.com.au,0,4,
1794,akfoodequipments.com,0,4,
1795,store360.ir,0,4,
1796,poipocket.com,0,4,
1797,keyeast.co.kr,0,4,
1798,packingmysuitcase.com,0,4,
1799,mundolivrefm.com.br,0,4,
1800,powerpartners.ru,0,4,
1801,eklientmetlife.pl,0,4,
1802,vhpharmsci.com,0,4,
1803,iphonescafe.com,0,4,
1804,elisakits.cn,0,4,
1805,hkgyo.com,0,4,
1806,bulimiahelp.org,0,4,
1807,pasqualinonet.com.ar,0,4,
1808,deejo.fr,0,4,
1809,itas-dannunzio.it,0,4,
1810,tsikass.com,0,4,
1811,campingitalia.it,0,4,
1812,belgranocordoba.com,0,4,
1813,thebreathcontrolnetwork.com,0,4,
1814,tatell.jp,0,4,
1815,uci.org,0,4,
1816,bacninhland.com.vn,0,4,
1817,porntubebase.com,0,4,
1818,penguintraders.com,0,4,
1819,drugoy.net,0,4,
1820,portdesigns.com,0,4,
1821,islamlib.com,0,4,
1822,hitchinlavender.com,0,4,
1823,barryt.ca,0,4,
1824,loulouboutiques.com,0,4,
1825,visbiome.myshopify.com,0,4,
1826,teamvoy.com,0,4,
1827,risu.com.br,0,4,
1828,mroadmin.com,0,4,
1829,motemenstec.com,0,4,
1830,dynamit.com,0,4,
1831,svadbuzz.ru,0,4,
1832,laxtore.com,0,0,176.55810546875
1833,dotconferences.com,2,0,308.027587890625
1834,cologne-in.de,0,0,324.759033203125
1835,liveskateboardmedia.com,0,4,
1836,s4b.ru,0,4,
1837,magiconfit.ru,0,0,369.14794921875
1838,upnp.org,0,0,344.080078125
1839,brandkonnection.com,0,4,
1840,nationalhardwareshow.com,0,0,287.68603515625
1841,thegaragehk.com,1,0,418.878173828125
1842,fealcasoluciones.com,0,4,
1843,infographiclist.com,0,4,
1844,tranza.com,4,0,337.645751953125
1845,corvisa.it,0,0,485.723876953125
1846,summittools.com,0,4,
1847,oregonsd.org,0,0,148.3818359375
1848,hige-nayami.net,1,0,179.408935546875
1849,newzviewz.com,1,0,230.1708984375
1850,freerpgonline.net,0,0,31.922119140625
1851,pictures-magic.ru,1,0,1018.033935546875
1852,paradisecopters.com,2,0,294.710205078125
1853,floridacoastalhomesearch.com,0,4,
1854,babywhispererforums.com,0,4,
1855,downsideup.wiki,0,3,41.7607421875
1856,newinterviewquestions.com,0,4,
1857,open-air-kino.ch,1,0,854.26416015625
1858,imperija.com,0,0,21.9541015625
1859,vaporizerusa.net,0,0,344.0830078125
1860,kanazawa-museum.jp,1,0,366.80712890625
1861,aquadocpoolclinic.com,0,4,
1862,whatsred.com,1,0,347.440185546875
1863,ltdpetropol.ru,0,0,354.1611328125
1864,longboardy.pl,0,0,349.82666015625
1865,flyksa.com,0,4,
1866,simotakaido-latour.com,0,4,
1867,skutt.com,2,0,49.445068359375
1868,vivalafarandula.com,2,0,207.384033203125
1869,studiobookr.com,3,0,35.95703125
1870,meetaphotographer.com,0,4,
1871,actingstudiochicago.com,0,4,
1872,flycemair.co.za,0,0,1212.156005859375
1873,geschaut.com,1,0,350.455810546875
1874,tierwelt.ch,0,0,524.037841796875
1875,techtrendsng.com,1,0,581.92822265625
1876,fzzz.ba,1,0,788.90185546875
1877,mycentra.ru,0,4,
1878,kreativmanufaktur.bayern,0,0,36.453857421875
1879,auway.net,1,0,376.35400390625
1880,promagindustries.com,0,4,
1881,furrydakimakura.com,0,4,
1882,igloomag.com,2,0,37.816162109375
1883,onlyasianguys.com,0,4,
1884,zwemwater.nl,1,0,317.97998046875
1885,sonsofpitchesfc.com,4,0,448.10107421875
1886,abrimagery.com,1,0,421.77685546875
1887,interni.su,0,0,358.38720703125
1888,ilkinmanafov.com,1,0,585.68896484375
1889,surfaccounts.com,1,0,296.668701171875
1890,trinitydesktop.org,0,0,282.81396484375
1891,papeldeparededosanos70.com,0,4,
1892,schulkreis.de,0,0,177.26904296875
1893,crazymedias.com,1,0,374.0849609375
1894,forumbwin.com,1,0,226.744140625
1895,nsbdc.org,0,0,450.19921875
1896,radioactivity.eu.com,0,0,277.8447265625
1897,assistenciaseautorizadas.com.br,0,0,335.909912109375
1898,cookeda.com,0,0,338.2119140625
1899,teachercharlotte.blogspot.fr,0,0,430.673828125
1900,ugm.com.mx,1,0,510.500732421875
1901,taavon-ins.ir,1,0,906.053955078125
1902,muaythaisangha.com,0,4,
1903,maricoapps.biz,0,0,35.09912109375
1904,apna.tv,0,0,31.948974609375
1905,lonestarchevrolet.com,0,4,
1906,extraordinaryweekends.com,2,0,303.590087890625
1907,auto-thailand.com,0,4,
1908,chatachleb.sk,1,0,343.6708984375
1909,aaronline.org,0,0,132.32470703125
