,domain_name,number_of_answers,response_code,time
1281,afbeeldinguploaden.nl,1,0,110.90673828125
1282,wwiiimpressions.com,1,0,259.608154296875
1283,artistsandart.org,1,0,227.625732421875
1284,berlys.es,1,0,15.88916015625
1285,plantandflowerinfo.com,1,0,162.119873046875
1286,imrussia.org,1,0,15.962646484375
1287,haustechnikverstehen.de,1,0,296.511962890625
1288,qaronline.org,1,0,225.9150390625
1289,pukkainc.com,1,0,13.231689453125
1290,mikamar.net,1,0,165.865966796875
1291,riverraftinginrishikesh.com,1,0,274.186767578125
1292,koweziu.edu.pl,1,0,24.3759765625
1293,plantlife.org.uk,1,0,32.053955078125
1294,networkhealth.com,2,0,33.778076171875
1295,sumava.net,1,0,313.4970703125
1296,bizminer.com,2,0,25.63916015625
1297,kraftwerkmuenchen.de,1,0,169.884765625
1298,wasumasyo.com,1,0,116.152099609375
1299,medigames.com,1,0,298.5810546875
1300,paycartpro.com,2,0,248.093994140625
1301,ospgaworzyce.pl,1,0,607.958740234375
1302,nhsd.org,1,0,238.16796875
1303,rainworx.com,1,0,222.63720703125
1304,unofficialcardboard.com,1,0,115.891845703125
1305,wydpt.com,1,0,254.18017578125
1306,arriba-erlebnisbad.de,1,0,296.008056640625
1307,xichen.com.mx,2,0,123.541015625
1308,economics.kiev.ua,1,0,316.13427734375
1309,free-engineering-books.com,1,0,162.4208984375
1310,hiroshimafuchu-aeonmall.com,1,0,121.614013671875
1311,happyhomes.se,2,0,17.896728515625
1312,glatt.com,1,0,290.626220703125
1313,boiler.ua,2,0,317.603271484375
1314,fizcult.by,1,0,312.108154296875
1315,sapkabereatki.com,1,0,326.716064453125
1316,seasonwithspice.com,2,0,13.639892578125
1317,researchnreports.com,1,0,159.821044921875
1318,yokohama-web.net,1,0,152.167724609375
1319,notitie.me,1,0,131.7548828125
1320,colocate.com.sv,1,0,12.509765625
1321,sbtjapan.co.jp,1,0,133.490234375
1322,lonestarlearning.com,1,0,14.01123046875
1323,awcda.ca,1,0,377.987060546875
1324,londonpopups.com,4,0,151.9580078125
1325,ia.gov.ae,1,0,416.8466796875
1326,kapitan5o.tumblr.com,2,0,15.3828125
1327,mt.uz,1,0,771.060791015625
1328,karupsmix.com,2,0,125.633056640625
1329,reabit.org.ua,1,0,596.28173828125
1330,unikmetal.ru,2,0,13.9013671875
1331,mombu.com,1,0,274.800048828125
1332,ecbb.jp,1,0,291.370849609375
1333,pierrelechelle.com,1,0,286.681884765625
1334,ctsys.com,1,0,159.6015625
1335,itulip.com,1,0,148.04931640625
1336,tonarineko.com,1,0,222.47802734375
1337,navi-gator.online,1,0,646.014892578125
1338,mybayshore.ca,1,0,183.888916015625
1339,bistro-express.co.uk,1,0,27.821044921875
1340,starmagichealing.com,1,0,23.77587890625
1341,hungys.xyz,2,0,120.2451171875
1342,rupkatha.com,1,0,181.494873046875
1343,baainbw.de,1,0,300.115966796875
1344,world-of-pizza.de,1,0,196.083251953125
1345,takelink.ru,1,0,649.005126953125
1346,fiui.org,1,0,649.9580078125
1347,ijuyyasostory.blogspot.com,2,0,104.525146484375
1348,garmentdistrict.nyc,1,0,211.9609375
1349,toko.edu.tw,1,0,425.798828125
1350,wwszip.pl,1,0,198.310791015625
1351,modelmodelhair.com,1,0,260.4130859375
1352,hameleon-market.ru,2,0,239.638916015625
1353,chinesetodays.org,2,0,14.34033203125
1354,gazetaderosario.com.br,1,0,614.655029296875
1355,slyyebh120.com,1,0,469.70703125
1356,tianyantong.site,1,0,16.1220703125
1357,inboundcommerce.com.br,1,0,642.72900390625
1358,swypcard.com,2,0,15.2509765625
1359,moralsensetest.com,1,0,350.19091796875
1360,xubuntu-ru.net,1,0,308.743896484375
1361,qualidea.jp,2,0,114.070068359375
1362,sydneypoolstoday.com,1,0,151.36572265625
1363,secop.com,1,0,124.052978515625
1364,agiv.be,1,0,294.66796875
1365,guytrefler.com,3,0,111.4111328125
1366,fivestargulfrentals.com,1,0,514.35791015625
1367,petiteteenagergalleries.com,1,0,212.0341796875
1368,arctic-news.blogspot.com,2,0,104.040771484375
1369,araon.by,1,0,2237.882080078125
1370,iesjovellanos.com,1,0,310.22607421875
1371,programmkino-ost.de,1,0,306.47998046875
1372,fundyoursuccess.com,1,0,152.912109375
1373,islamosetia.ru,1,0,659.270263671875
1374,mindd.org,1,0,15.90966796875
1375,prokomp.ru,1,0,632.938720703125
1376,dixim.net,1,0,163.43408203125
1377,lib-rary.com,1,0,14.06884765625
1378,jaguarclubpoland.net,1,0,288.64892578125
1379,comicstores.es,1,0,315.6669921875
1380,mine.tech,1,0,352.43310546875
1381,my2110.ru,1,0,317.907958984375
1382,nks.kent.sch.uk,1,0,278.48388671875
1383,porno-33.com,1,0,227.5859375
1384,starpbridis.lv,1,0,597.122314453125
1385,saturdayblitz.com,4,0,13.3623046875
1386,findtutorsnearme.com,1,0,284.35498046875
1387,the-butcher-x.tumblr.com,2,0,15.398193359375
1388,alexandras.gr,1,0,587.570068359375
1389,baibaoyun.com,2,0,878.0517578125
1390,centrum.tmall.com,5,0,23.311767578125
1391,cma-cgm.co.kr,1,0,446.2060546875
1392,spot-a-shop.fr,1,0,110.4970703125
1393,in4wp.ru,1,0,443.851806640625
1394,amautaspanish.com,1,0,386.27490234375
1395,thehealthstore.ie,1,0,542.564208984375
1396,kaiscissors.com,1,0,288.59375
1397,transfond.ro,1,0,1267.518310546875
1398,rcra.ca,1,0,466.90576171875
1399,finallygrowinup.de,1,0,578.40673828125
1400,chikahyou.com,1,0,264.682861328125
1401,esseninternational.com,2,0,459.816162109375
1402,seo-london.org,1,0,278.670166015625
1403,interelgroup.com,1,0,107.89599609375
1404,retirementmillionairedaily.com,2,0,157.771728515625
1405,jobapplicationreview.com,1,0,293.89697265625
1406,myalphawallet.gr,1,0,432.203857421875
1407,ntrepidcorp.com,1,0,122.542724609375
1408,meuresultado.com.br,1,0,1766.996337890625
1409,tomar.sk,1,0,586.4169921875
1410,zeroempathy.net,2,0,16.088134765625
1411,jpjkpptest.com,2,0,15.68798828125
1412,mrpoecrafthyde.com,2,0,14.283935546875
1413,stellajoff.ru,1,0,630.48828125
1414,grandavenue.com,1,0,11.597900390625
1415,dabrigdeals.com,1,0,164.3681640625
1416,futurist.se,1,0,298.15185546875
1417,quickaccesspopup.com,1,0,342.571044921875
1418,wapzeek.com,4,0,449.995849609375
1419,zaojuzi.com,1,0,424.186767578125
1420,nkhagahi.com,12,0,216.093994140625
1421,optimus01.co.za,0,2,2085.880859375
1422,wideshop.pl,1,0,611.806884765625
1423,juniane.fr,1,0,578.968994140625
1424,celular.pro.br,2,0,15.39794921875
1425,blueantmedia.ca,2,0,15.883056640625
1426,heino-cykler.dk,1,0,582.415771484375
1427,unicons.vn,1,0,302.625244140625
1428,frufruta.com.br,1,0,501.970947265625
1429,intp.org,1,0,474.197021484375
1430,iu.be,1,0,598.73291015625
1431,napsronline.org,1,0,187.614990234375
1432,baharanschool.com,1,0,298.75390625
1433,www.ac,1,0,15.18994140625
1434,yijia.com,1,0,238.85888671875
1435,zasyaz.com,1,0,189.365234375
1436,dontlinkthis.net,1,0,244.636962890625
1437,nitijoublog.net,1,0,118.0400390625
1438,marine.cz,1,0,700.55810546875
1439,bobobobo.wordpress.com,3,0,15.27685546875
1440,seikathuhogomanabou.com,1,0,116.610107421875
1441,askbaz.wordpress.com,3,0,13.134033203125
1442,paradisoescape.com,4,0,13.906982421875
1443,yung.cloud,1,0,170.51708984375
1444,8mundo.com,1,0,263.65087890625
1445,banjobrothers.com,1,0,230.16943359375
1446,pneumaticaddict.com,1,0,108.958984375
1447,roadtogaminglinks.blogspot.in,2,0,103.440673828125
1448,materialarchiv.ch,1,0,586.370849609375
1449,sureapp.com,2,0,166.34326171875
1450,mundialdownload.wordpress.com,3,0,15.128173828125
1451,xsucht.com,2,0,13.68505859375
1452,webcom.com.mx,2,0,17.60400390625
1453,mlanet.org,2,0,112.43603515625
1454,juegosdelogica.net,1,0,286.623046875
1455,lfsturkmods.blogspot.com,2,0,105.432861328125
1456,tcorolla.net,1,0,280.14697265625
1457,choeur-en-fete.com,1,0,162.078857421875
1458,megalesbianporn.com,2,0,15.330078125
1459,meteorete.it,1,0,330.781982421875
1460,happyhealthyco.com,2,0,11.290771484375
1461,mental.ge,1,0,580.016845703125
1462,rang247.com,1,0,1175.396728515625
1463,salesgeneration.ru,1,0,651.445068359375
1464,senatus.net,1,0,334.174072265625
1465,vistasystem.com,1,0,11.255126953125
1466,underspy.org,2,0,19.948974609375
1467,soundocean.co.kr,1,0,451.9287109375
1468,lcatherina.wordpress.com,3,0,11.853271484375
1469,rinonline.it,1,0,312.224853515625
1470,ahisd.net,2,0,402.169189453125
1471,librarius.com,1,0,282.667236328125
1472,vacaville.ca.us,1,0,156.375
1473,dsb.edu.in,1,0,17.0380859375
1474,kolbuszowa.pl,1,0,320.732421875
1475,kophyoit.blogspot.com,2,0,143.872802734375
1476,sgstyleblog.com,1,0,347.898193359375
1477,novinlib.com,1,0,725.01611328125
1478,shuerke.tmall.com,5,0,21.336181640625
1479,tacklebawks.tumblr.com,2,0,13.7509765625
1480,umucyo.gov.rw,1,0,2908.56103515625
1481,karibauer.com,1,0,118.576904296875
1482,minisuka.tv,1,0,254.185791015625
1483,puffbbw.com,1,0,354.208984375
1484,mycertifiedservice.ca,2,0,15.3701171875
1485,curveonline.co.uk,2,0,16.461181640625
1486,newsofstjohn.com,2,0,161.894775390625
1487,fiction-food.com,4,0,124.05224609375
1488,innoobec.com,2,0,15.14404296875
1489,amfellow.org,1,0,518.390380859375
1490,daehansinbo.com,1,0,278.548828125
1491,jack35.wordpress.com,3,0,15.2119140625
1492,and-omron.ru,1,0,462.212890625
1493,coleggwent.ac.uk,1,0,556.238037109375
1494,berlinasportivo.com,1,0,302.55517578125
1495,clawdaddysnyc.com,4,0,25.648681640625
1496,lichcraft.com,1,0,115.714111328125
1497,stationsbp.fr,1,0,38.94091796875
1498,pasteldajane.com.br,1,0,485.848388671875
1499,blocksixanalytics.com,3,0,211.32373046875
1500,mac-interreg.org,1,0,596.4033203125
1501,webdicio.com,4,0,272.462158203125
1502,moaser.ir,1,0,1020.4169921875
1503,autoprivet.ru,1,0,451.626953125
1504,proxyweb.net,1,0,160.69970703125
1505,peptidesuk.com,1,0,13.866943359375
1506,wearekiss.com,1,0,286.830078125
1507,husataproom.com,1,0,15.116943359375
1508,gmbshair.com,2,0,318.616943359375
1509,biografiacorta.blogspot.com.ar,2,0,104.020751953125
1510,dd24.net,2,0,692.052734375
1511,tozaifx.com,1,0,254.531982421875
1512,bebes-avenue.com,1,0,193.563720703125
1513,diarioriostrense.blogspot.com.br,2,0,106.05322265625
1514,7-eleven.co.kr,1,0,726.531005859375
1515,caravan-web.gr,1,0,1010.766845703125
1516,habertrendi.com,1,0,490.94482421875
1517,molitvy-bogu.ru,1,0,590.383056640625
1518,oise.com,1,0,354.530029296875
1519,ubiwhere.com,1,0,222.659912109375
1520,toon-ocean.com,1,0,278.105224609375
1521,zeekeeinteractive.com,2,0,123.5234375
1522,aviationenglish.club,1,0,154.027099609375
1523,finakom.de,1,0,336.3232421875
1524,megaitaliamedia.com,1,0,408.31494140625
1525,professorfink.com,1,0,21.718017578125
1526,clag.es,1,0,598.623046875
1527,coreldrawtips.com,1,0,223.88525390625
1528,shepherdchurch.com,1,0,3975.5791015625
1529,reqexperts.com,1,0,16.3662109375
1530,lwxs99.com,1,0,160.17578125
1531,creamermedia.co.za,3,0,63.44580078125
1532,yota-store.ru,1,0,452.86572265625
1533,fargerike.no,1,0,17.037109375
1534,siakkab.go.id,2,0,168.1357421875
1535,aptrongurgaon.in,2,0,108.172119140625
1536,productoilicito2.blogspot.co.uk,2,0,142.040771484375
1537,evercondo.com,2,0,151.5029296875
1538,apex.world,1,0,405.314697265625
1539,naderarmian.persianblog.ir,1,0,681.412841796875
1540,robin-wood.co.uk,1,0,280.640869140625
1541,pachimax.xyz,0,3,11.421875
1542,onethinginafrenchday.podbean.com,3,0,214.7939453125
1543,bisquetsobregon.com,1,0,191.2578125
1544,spsingla.com,1,0,115.93212890625
1545,nagasakipeace.jp,1,0,118.01708984375
1546,kinope.sk,1,0,598.52099609375
1547,centurionrunning.com,2,0,127.9560546875
1548,voyaldoc.com,1,0,225.773193359375
1549,trakyagumruk.gov.tr,1,0,694.592041015625
1550,bangedchickas.com,1,0,324.105224609375
1551,lapoesiaelospirito.wordpress.com,3,0,28.515869140625
1552,urbanministry.org,1,0,33.455810546875
1553,bazarreza.ir,1,0,3843.2607421875
1554,azeroprint.com,1,0,446.236328125
1555,dadegan.ir,1,0,1891.679931640625
1556,halkidikinews.gr,1,0,420.311279296875
1557,anlx.net,1,0,418.226806640625
1558,atv.org.vn,1,0,168.947998046875
1559,driversamsungbr.blogspot.com.br,2,0,141.572265625
1560,karkonosze.pl,1,0,17.404052734375
1561,oltv.ru,1,0,452.05615234375
1562,cybersvbr.com,2,0,20.660888671875
1563,rockymountainwesty.com,2,0,118.232177734375
1564,deccancollegeofmedicalsciences.com,1,0,107.77197265625
1565,ivcelarstvi.cz,1,0,402.203125
1566,chado.com.tr,2,0,21.3330078125
1567,teihensikaku.com,1,0,116.486083984375
1568,lucyelizabeth.tumblr.com,2,0,13.490966796875
1569,pezop.com,3,0,354.125244140625
1570,gusp.org,1,0,13.843994140625
1571,ankiya.info,1,0,154.02197265625
1572,soperth.com.au,3,0,11.84619140625
1573,asbworks.com,2,0,156.0849609375
1574,ewathiq.com,1,0,114.39990234375
1575,betflicks.com,1,0,210.365234375
1576,foment.com,1,0,329.357177734375
1577,polesno.com,1,0,125.951904296875
1578,minauri.com,1,0,134.03076171875
1579,ashenatech.com,1,0,37.848876953125
1580,raskraski-dlya-malchikov.ru,1,0,260.113037109375
1581,designjob.co.kr,1,0,2834.452880859375
1582,wasd.jp,1,0,250.690673828125
1583,mccainindia.com,1,0,11.3291015625
1584,stgermain.fr,2,0,168.35791015625
1585,stella-polaris.dk,1,0,668.214111328125
1586,giftwithlove.net,1,0,456.85107421875
1587,nextsportstar.com,1,0,353.870361328125
1588,realguys83.tumblr.com,2,0,11.78271484375
1589,cpma.it,1,0,296.172119140625
1590,plumchoice.com,4,0,11.488037109375
1591,osmiowater.co.uk,1,0,192.1015625
1592,lazaloshop.com,1,0,2187.984130859375
1593,carouselbuffet.com.sg,1,0,108.44384765625
1594,mobilkamu.com,2,0,163.47021484375
1595,axiscades.com,1,0,11.903076171875
1596,asalmasood.ir,1,0,699.02294921875
1597,omron.ru,1,0,356.02099609375
1598,manuolog.ru,1,0,526.7529296875
1599,humansite.net,1,0,423.784912109375
1600,mylene.be,1,0,327.81005859375
1601,zhaoxunlei.cn,1,0,41.626953125
1602,xe-buyt.com,2,0,174.111083984375
1603,customco.com,1,0,302.576904296875
1604,rizkallaco.com,1,0,344.262939453125
1605,agaram.in,2,0,19.4970703125
1606,tojeto.info,1,0,229.972900390625
1607,targetinginspector.com,1,0,536.369873046875
1608,torandj.co,1,0,288.545166015625
1609,clipartbro.com,1,0,296.197021484375
1610,rad-lager.de,1,0,579.872314453125
1611,volvocars.be,1,0,15.9462890625
1612,mylocalreviewsite.com,1,0,290.13525390625
1613,gamerun.org,2,0,20.037109375
1614,kelloggs.tmall.com,5,0,21.48291015625
1615,madcityoutdoor.com,1,0,120.009765625
1616,escrivaobras.org,2,0,17.757080078125
1617,ntoultimate.com.br,2,0,408.238525390625
1618,demotyvacijos.lt,2,0,113.13037109375
1619,mountcart.com,2,0,157.350830078125
1620,englishnumber.com,1,0,392.131103515625
1621,chefs-academy.com,1,0,316.97607421875
1622,respondcms.com,4,0,164.854248046875
1623,vendimob.pl,1,0,296.107666015625
1624,abhyudayabank.in,1,0,175.7822265625
1625,azoffroading.com,1,0,190.6123046875
1626,littersf.com,1,0,210.074951171875
1627,pasekandpaul.com,4,0,15.64697265625
1628,balletnews.info,1,0,229.712158203125
1629,fontanes.eu,1,0,320.8740234375
1630,seidonet.com,1,0,15.2236328125
1631,sgmeet.com,1,0,262.281982421875
1632,yavilevich.com,1,0,149.793212890625
1633,teamventure.org,1,0,16.30908203125
1634,renthome.ru,2,0,147.326904296875
1635,spellenhuis.nl,1,0,841.256103515625
1636,ghadimiya.rozblog.com,1,0,124.080322265625
1637,shez-a-bitch.tumblr.com,2,0,13.296142578125
1638,ccidgroup.com,1,0,356.14599609375
1639,fondani.it,8,0,310.64208984375
1640,imgsoo.net,1,0,342.280029296875
1641,3kiwi.pl,1,0,603.995849609375
1642,libreriaisef.com.mx,1,0,221.42138671875
1643,fotkica.com,1,0,17.9619140625
1644,pakanbazr.com,1,0,463.2587890625
1645,routers.in.ua,2,0,141.121826171875
1646,sysklive.com,1,0,319.43310546875
1647,firstproinc.com,1,0,401.054931640625
1648,bhushanpowersteel.com,1,0,1749.22998046875
1649,smestaj.me,0,4,
1650,studiotheatre.sharepoint.com,0,5,
1651,sellmycar-wecometoyou.co.uk,1,0,14.905029296875
1652,ultimatemetart.com,1,0,149.919921875
1653,whiskyandtinder.com,1,0,156.1650390625
1654,dotapod.com,2,0,17.514892578125
1655,cellclinic.ca,3,0,147.887939453125
1656,ophirpalmon.com,1,0,340.169189453125
1657,flusskreuzfahrtberater.de,1,0,17.6767578125
1658,jmhdezhdez.com,1,0,392.32373046875
1659,esperanzafelina.com,1,0,739.057861328125
1660,online-fizetes-magyarul.info,1,0,35.057373046875
1661,employeesonlynyc.com,1,0,373.563232421875
1662,hot8brassband.com,1,0,116.7421875
1663,seevividly.com,1,0,124.055908203125
1664,liveindia18.com,2,0,121.617431640625
1665,podya.com,1,0,124.28271484375
1666,tenvinilo.mx,3,0,108.168212890625
1667,raymondcustomtailoring.com,1,0,105.859130859375
1668,passportes.com,1,0,156.917724609375
1669,jobwonk.com,1,0,162.7119140625
1670,tabulo.nl,1,0,112.030029296875
1671,kgpbz.ru,1,0,634.916748046875
1672,burdickchocolate.com,2,0,15.531005859375
1673,piplz.ru,1,0,826.54296875
1674,beetouched.com,1,0,288.633056640625
1675,jestov.net,1,0,209.800048828125
1676,davidickestore.com,2,0,13.84619140625
1677,powr-flite.com,4,0,252.272705078125
1678,ymasr.com,1,0,442.50439453125
1679,nmslabs.com,1,0,230.01513671875
1680,mediacentershop.nl,4,0,127.44189453125
1681,thelastmailer.com,1,0,312.5830078125
1682,productjack.com,1,0,293.700927734375
1683,fuckbookhookups.com,1,0,184.06201171875
1684,tukios.com,1,0,112.511962890625
1685,uxofvr.com,2,0,15.39599609375
1686,anintran.com,1,0,304.941162109375
1687,christiansfitnessfactory.com,1,0,13.7548828125
1688,volcano-club.com,2,0,15.18701171875
1689,elbrusworldrace.com,1,0,652.7900390625
1690,stodnevka.ru,1,0,436.4267578125
1691,vivienne.com.ua,1,0,295.6748046875
1692,cip-service.com,1,0,813.22900390625
1693,pixvi.net,1,0,344.413818359375
1694,myteentv.com,1,0,155.10107421875
1695,end.de,1,0,16.032958984375
1696,alertline.com,1,0,106.3017578125
1697,farline.net,1,0,359.4619140625
1698,a-ocp.org,1,0,308.997802734375
1699,upsmoments.tumblr.com,2,0,13.154052734375
1700,aofsinav.org,2,0,108.97705078125
1701,rockymountaincockerrescue.org,2,0,16.845947265625
1702,panmais.com.br,1,0,796.9267578125
1703,b4umedia.in,1,0,180.076904296875
1704,usdbriefs.com,1,0,273.623779296875
1705,capitris.hu,1,0,400.85009765625
1706,rediscoverthe80s.com,4,0,13.97119140625
1707,iluv.com,1,0,172.06201171875
1708,in4mo.net,1,0,15.175048828125
1709,mapskachat.ru,1,0,452.30615234375
1710,gobehindthescenery.com.au,1,0,21.905029296875
1711,hungchun.com,1,0,152.680908203125
1712,balluun.com,2,0,119.81689453125
1713,160m.net,1,0,155.953857421875
1714,huiyouke.com,1,0,233.635009765625
1715,doujinshis-pdb.blogspot.com.es,2,0,143.10791015625
1716,cross-currents.com,2,0,16.846923828125
1717,feeder.ro,1,0,316.61572265625
1718,mayora.com,1,0,400.287841796875
1719,semparuthi.com,2,0,15.693115234375
1720,mediusa.com,1,0,123.97607421875
1721,genzel.ca,1,0,218.459228515625
1722,deliciousbaby.com,1,0,303.294189453125
1723,talleres.me,1,0,593.561279296875
1724,steel4alivin.com,1,0,122.941162109375
1725,ip911.ru,1,0,512.743896484375
1726,byuanov-ed.ru,1,0,455.9521484375
1727,tommaitland.net,1,0,162.148193359375
1728,bitcoinvanitygen.com,2,0,11.822021484375
1729,millicumhuriyet.com,1,0,203.923828125
1730,tinyatdragon.com,1,0,13.823974609375
1731,logizard.co.jp,1,0,125.991943359375
1732,packtowl.com,3,0,160.26611328125
1733,lutherlevy.com,1,0,120.77001953125
1734,scn4u.com,1,0,267.60302734375
1735,bundysoft.com,1,0,160.06396484375
1736,kadinlopedi.com,1,0,628.023193359375
1737,sckg.com,1,0,321.942138671875
1738,seo-aspirant.ru,1,0,911.38623046875
1739,nikkenlatam.com,1,0,11.48681640625
1740,skiwelt.at,1,0,298.157958984375
1741,biti.org.ru,1,0,1503.212890625
1742,subsurfwiki.org,1,0,218.61474609375
1743,littlelimpstiff14u2.tumblr.com,2,0,23.260986328125
1744,trendme.net,1,0,1333.2578125
1745,thetastycravings.com,2,0,157.491943359375
1746,massandrashop.ru,1,0,445.538818359375
1747,regosearch.com,1,0,15.10595703125
1748,gonesh.com,3,0,13.81396484375
1749,worldcretornica.com,1,0,12.038818359375
1750,blundells.com,1,0,11.665283203125
1751,salamanca-university.org,1,0,366.30419921875
1752,talkingtables.co.uk,1,0,11.977783203125
1753,hrscene.com,1,0,13.862060546875
1754,malayalamlyricss.blogspot.in,2,0,108.2890625
1755,fatbirder.com,1,0,302.251220703125
1756,mazdapartswebstore.com,2,0,11.345947265625
1757,eletej.com,1,0,374.74658203125
1758,collegefootballplayoff.com,1,0,184.026123046875
1759,nagasawa-clinic.jp,1,0,123.475341796875
1760,benjifarmer.com,1,0,140.2021484375
1761,cubalan.com,2,0,418.0322265625
1762,etecnico.com.br,0,3,496.395751953125
1763,freetradingalerts.com,1,0,104.14599609375
1764,landrover.sk,1,0,146.287109375
1765,simulinkpaper.com,1,0,432.3310546875
1766,juegacarros.com,2,0,15.26806640625
1767,next.om,1,0,13.94091796875
1768,maestrasjardineras2014.blogspot.com.ar,2,0,106.420166015625
1769,ebey.com,1,0,11.46484375
1770,winusb.net,1,0,115.966064453125
1771,urbanaillinois.us,1,0,192.061279296875
1772,iea-ras.ru,1,0,462.77978515625
1773,teatrarmii.ru,1,0,460.093017578125
1774,consvi.it,1,0,594.291015625
1775,emesa.com,1,0,594.63720703125
1776,namu-ro.com,1,0,147.850830078125
1777,tsunagaru.biz,1,0,119.92724609375
1778,vivoboty.cz,1,0,214.15673828125
1779,benchmarkhq.ru,1,0,626.490234375
1780,powerhousebooks.com,4,0,125.905029296875
1781,prescripciondeejercicio.com,1,0,300.041259765625
1782,cie.com.mx,1,0,191.962890625
1783,nieuwsgrazer.nl,1,0,567.948974609375
1784,venmar.ca,1,0,23.89501953125
1785,7ya-market.ru,1,0,610.412109375
1786,comic-store.ru,1,0,550.373046875
1787,huilanyujia.com,1,0,563.278076171875
1788,vespaforum.com,1,0,105.634033203125
1789,underthetoe.com,9,0,299.614013671875
1790,ghiorzi.org,1,0,212.830810546875
1791,healthfullyeverafter.co,4,0,17.158935546875
1792,webnet77.net,1,0,122.2509765625
1793,mckenziesfoods.com.au,1,0,17.442138671875
1794,akfoodequipments.com,1,0,210.553955078125
1795,store360.ir,1,0,1084.34619140625
1796,poipocket.com,1,0,300.155029296875
1797,keyeast.co.kr,1,0,278.627197265625
1798,packingmysuitcase.com,1,0,192.114501953125
1799,mundolivrefm.com.br,4,0,463.583984375
1800,powerpartners.ru,1,0,1241.12890625
1801,eklientmetlife.pl,1,0,14.62109375
1802,vhpharmsci.com,4,0,263.93310546875
1803,iphonescafe.com,1,0,227.97021484375
1804,elisakits.cn,1,0,417.368896484375
1805,hkgyo.com,1,0,269.161865234375
1806,bulimiahelp.org,1,0,22.177001953125
1807,pasqualinonet.com.ar,1,0,564.0283203125
1808,deejo.fr,1,0,579.919189453125
1809,itas-dannunzio.it,1,0,316.185791015625
1810,tsikass.com,1,0,165.2490234375
1811,campingitalia.it,1,0,22.683837890625
1812,belgranocordoba.com,1,0,371.947998046875
1813,thebreathcontrolnetwork.com,1,0,316.049072265625
1814,tatell.jp,1,0,236.109130859375
1815,uci.org,3,0,29.9091796875
1816,bacninhland.com.vn,1,0,147.927001953125
1817,porntubebase.com,1,0,294.364013671875
1818,penguintraders.com,1,0,435.598876953125
1819,drugoy.net,1,0,657.0341796875
1820,portdesigns.com,1,0,12.30126953125
1821,islamlib.com,1,0,420.334716796875
1822,hitchinlavender.com,1,0,157.996826171875
1823,barryt.ca,1,0,185.521240234375
1824,loulouboutiques.com,1,0,11.863037109375
1825,visbiome.myshopify.com,2,0,15.891845703125
1826,teamvoy.com,1,0,159.94091796875
1827,risu.com.br,1,0,298.22021484375
1828,mroadmin.com,1,0,150.0068359375
1829,motemenstec.com,1,0,284.733154296875
1830,dynamit.com,1,0,260.614013671875
1831,svadbuzz.ru,1,0,443.78759765625
1832,laxtore.com,1,0,400.158935546875
1833,dotconferences.com,2,0,156.9140625
1834,cologne-in.de,1,0,198.59912109375
1835,liveskateboardmedia.com,1,0,304.2099609375
1836,s4b.ru,1,0,452.65576171875
1837,magiconfit.ru,1,0,626.01708984375
1838,upnp.org,1,0,14.1787109375
1839,brandkonnection.com,1,0,11.466064453125
1840,nationalhardwareshow.com,2,0,151.848876953125
1841,thegaragehk.com,1,0,142.4619140625
1842,fealcasoluciones.com,1,0,196.09375
1843,infographiclist.com,1,0,295.66455078125
1844,tranza.com,4,0,259.81689453125
1845,corvisa.it,1,0,14.30517578125
1846,summittools.com,2,0,149.89306640625
1847,oregonsd.org,1,0,198.767333984375
1848,hige-nayami.net,1,0,297.47998046875
1849,newzviewz.com,1,0,269.0029296875
1850,freerpgonline.net,1,0,211.29931640625
1851,pictures-magic.ru,1,0,544.390380859375
1852,paradisecopters.com,2,0,162.031005859375
1853,floridacoastalhomesearch.com,5,0,113.3388671875
1854,babywhispererforums.com,1,0,106.601318359375
1855,downsideup.wiki,0,3,13.224853515625
1856,newinterviewquestions.com,4,0,304.72314453125
1857,open-air-kino.ch,1,0,589.833251953125
1858,imperija.com,1,0,762.656982421875
1859,vaporizerusa.net,1,0,201.58154296875
1860,kanazawa-museum.jp,1,0,237.884033203125
1861,aquadocpoolclinic.com,1,0,338.141845703125
1862,whatsred.com,1,0,302.14892578125
1863,ltdpetropol.ru,2,0,326.23876953125
1864,longboardy.pl,1,0,602.4072265625
1865,flyksa.com,1,0,344.26025390625
1866,simotakaido-latour.com,1,0,108.604736328125
1867,skutt.com,2,0,14.752197265625
1868,vivalafarandula.com,2,0,15.908935546875
1869,studiobookr.com,3,0,15.64697265625
1870,meetaphotographer.com,3,0,15.612060546875
1871,actingstudiochicago.com,1,0,232.5126953125
1872,flycemair.co.za,1,0,1455.201904296875
1873,geschaut.com,1,0,452.4501953125
1874,tierwelt.ch,1,0,633.855224609375
1875,techtrendsng.com,1,0,296.747802734375
1876,fzzz.ba,1,0,327.701904296875
1877,mycentra.ru,1,0,704.43896484375
1878,kreativmanufaktur.bayern,1,0,196.67626953125
1879,auway.net,0,4,
1880,promagindustries.com,1,0,332.421142578125
1881,furrydakimakura.com,1,0,13.796875
1882,igloomag.com,2,0,158.080322265625
1883,onlyasianguys.com,1,0,188.476318359375
1884,zwemwater.nl,1,0,284.252685546875
1885,sonsofpitchesfc.com,4,0,105.425048828125
1886,abrimagery.com,1,0,108.35498046875
1887,interni.su,1,0,615.976806640625
1888,ilkinmanafov.com,1,0,356.69482421875
1889,surfaccounts.com,1,0,13.380615234375
